"Genmodel_ID","Image_name","Automaker","Firm","Region","old_firm","old_automaker","version","Color","clustering_ids","ht","wb","Price","hpwt","mpd","mpg","space","wt","hp","len","wid","eswt","Gas_emission","in_uk_blp","xi_fe"
"29_13","Ford$$Fiesta$$2017$$Red$$29_13$$2880$$image_2.jpg",6,5,9,"Ford","Ford",TRUE,6,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2017$$Black$$29_13$$3040$$image_3.jpg",6,5,9,"Ford","Ford",TRUE,1,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2016$$Blue$$29_13$$2272$$image_0.jpg",6,5,9,"Ford","Ford",TRUE,3,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2014$$Red$$29_13$$1552$$image_0.jpg",6,5,9,"Ford","Ford",TRUE,6,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2012$$Red$$29_13$$567$$image_0.jpg",6,5,9,"Ford","Ford",TRUE,6,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2015$$Orange$$29_13$$2222$$image_11.jpg",6,5,9,"Ford","Ford",TRUE,7,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2017$$Blue$$29_13$$2827$$image_3.jpg",6,5,9,"Ford","Ford",TRUE,3,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2015$$White$$29_13$$3974$$image_2.jpg",6,5,9,"Ford","Ford",TRUE,5,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2017$$Blue$$29_13$$2920$$image_6.jpg",6,5,9,"Ford","Ford",TRUE,3,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2013$$Orange$$29_13$$3484$$image_0.jpg",6,5,9,"Ford","Ford",TRUE,7,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2014$$Unlisted$$29_13$$3102$$image_9.jpg",6,5,9,"Ford","Ford",TRUE,7,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2016$$Orange$$29_13$$1954$$image_10.jpg",6,5,9,"Ford","Ford",TRUE,7,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2016$$Blue$$29_13$$2436$$image_6.jpg",6,5,9,"Ford","Ford",TRUE,3,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2015$$Grey$$29_13$$1934$$image_0.jpg",6,5,9,"Ford","Ford",TRUE,4,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2017$$Silver$$29_13$$1420$$image_4.jpg",6,5,9,"Ford","Ford",TRUE,2,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2015$$Silver$$29_13$$2671$$image_0.jpg",6,5,9,"Ford","Ford",TRUE,2,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2009$$Unlisted$$29_13$$334$$image_5.jpg",6,5,9,"Ford","Ford",TRUE,7,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2016$$Orange$$29_13$$4064$$image_2.jpg",6,5,9,"Ford","Ford",TRUE,7,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2014$$White$$29_13$$246$$image_22.jpg",6,5,9,"Ford","Ford",TRUE,5,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2014$$Brown$$29_13$$587$$image_15.jpg",6,5,9,"Ford","Ford",TRUE,7,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2017$$White$$29_13$$3097$$image_2.jpg",6,5,9,"Ford","Ford",TRUE,5,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2009$$Black$$29_13$$3701$$image_1.jpg",6,5,9,"Ford","Ford",TRUE,1,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2016$$Black$$29_13$$148$$image_6.jpg",6,5,9,"Ford","Ford",TRUE,1,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2016$$White$$29_13$$1652$$image_0.jpg",6,5,9,"Ford","Ford",TRUE,5,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2015$$Unlisted$$29_13$$3412$$image_0.jpg",6,5,9,"Ford","Ford",TRUE,7,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2015$$Unlisted$$29_13$$1429$$image_0.jpg",6,5,9,"Ford","Ford",TRUE,7,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2016$$Black$$29_13$$2791$$image_1.jpg",6,5,9,"Ford","Ford",TRUE,1,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2015$$Bronze$$29_13$$1553$$image_18.jpg",6,5,9,"Ford","Ford",TRUE,7,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2014$$Unlisted$$29_13$$3243$$image_11.jpg",6,5,9,"Ford","Ford",TRUE,7,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2016$$Orange$$29_13$$3370$$image_6.jpg",6,5,9,"Ford","Ford",TRUE,7,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2012$$Grey$$29_13$$2326$$image_5.jpg",6,5,9,"Ford","Ford",TRUE,4,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2015$$Silver$$29_13$$3063$$image_0.jpg",6,5,9,"Ford","Ford",TRUE,2,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2014$$Red$$29_13$$825$$image_0.jpg",6,5,9,"Ford","Ford",TRUE,6,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2017$$Black$$29_13$$558$$image_0.jpg",6,5,9,"Ford","Ford",TRUE,1,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2014$$Unlisted$$29_13$$2350$$image_0.jpg",6,5,9,"Ford","Ford",TRUE,7,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2013$$Blue$$29_13$$2823$$image_0.jpg",6,5,9,"Ford","Ford",TRUE,3,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2016$$Black$$29_13$$3968$$image_3.jpg",6,5,9,"Ford","Ford",TRUE,1,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2014$$White$$29_13$$246$$image_2.jpg",6,5,9,"Ford","Ford",TRUE,5,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2015$$Red$$29_13$$3068$$image_2.jpg",6,5,9,"Ford","Ford",TRUE,6,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2015$$Blue$$29_13$$2262$$image_1.jpg",6,5,9,"Ford","Ford",TRUE,3,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2017$$Red$$29_13$$3807$$image_6.jpg",6,5,9,"Ford","Ford",TRUE,6,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2014$$Blue$$29_13$$875$$image_1.jpg",6,5,9,"Ford","Ford",TRUE,3,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2015$$Blue$$29_13$$1012$$image_0.jpg",6,5,9,"Ford","Ford",TRUE,3,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2015$$White$$29_13$$3516$$image_8.jpg",6,5,9,"Ford","Ford",TRUE,5,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2015$$Black$$29_13$$52$$image_0.jpg",6,5,9,"Ford","Ford",TRUE,1,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2015$$Yellow$$29_13$$3866$$image_17.jpg",6,5,9,"Ford","Ford",TRUE,7,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2014$$Silver$$29_13$$1902$$image_2.jpg",6,5,9,"Ford","Ford",TRUE,2,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2013$$Silver$$29_13$$4052$$image_11.jpg",6,5,9,"Ford","Ford",TRUE,2,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2011$$Green$$29_13$$1806$$image_3.jpg",6,5,9,"Ford","Ford",TRUE,7,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2015$$White$$29_13$$556$$image_0.jpg",6,5,9,"Ford","Ford",TRUE,5,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2016$$Unlisted$$29_13$$2377$$image_1.jpg",6,5,9,"Ford","Ford",TRUE,7,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2015$$White$$29_13$$3060$$image_0.jpg",6,5,9,"Ford","Ford",TRUE,5,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2015$$Unlisted$$29_13$$2614$$image_4.jpg",6,5,9,"Ford","Ford",TRUE,7,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2016$$Yellow$$29_13$$2097$$image_21.jpg",6,5,9,"Ford","Ford",TRUE,7,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2013$$Unlisted$$29_13$$3091$$image_3.jpg",6,5,9,"Ford","Ford",TRUE,7,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2017$$Unlisted$$29_13$$2310$$image_7.jpg",6,5,9,"Ford","Ford",TRUE,7,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2017$$Bronze$$29_13$$3308$$image_0.jpg",6,5,9,"Ford","Ford",TRUE,7,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2015$$Yellow$$29_13$$3529$$image_0.jpg",6,5,9,"Ford","Ford",TRUE,7,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2017$$Unlisted$$29_13$$1116$$image_1.jpg",6,5,9,"Ford","Ford",TRUE,7,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2008$$Red$$29_13$$3488$$image_0.jpg",6,5,9,"Ford","Ford",TRUE,6,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2009$$Grey$$29_13$$274$$image_2.jpg",6,5,9,"Ford","Ford",TRUE,4,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2013$$Red$$29_13$$2442$$image_0.jpg",6,5,9,"Ford","Ford",TRUE,6,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2015$$Grey$$29_13$$75$$image_3.jpg",6,5,9,"Ford","Ford",TRUE,4,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2015$$Brown$$29_13$$422$$image_2.jpg",6,5,9,"Ford","Ford",TRUE,7,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2014$$Orange$$29_13$$674$$image_0.jpg",6,5,9,"Ford","Ford",TRUE,7,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2009$$Blue$$29_13$$1043$$image_1.jpg",6,5,9,"Ford","Ford",TRUE,3,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2016$$Red$$29_13$$3349$$image_5.jpg",6,5,9,"Ford","Ford",TRUE,6,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2017$$Green$$29_13$$757$$image_6.jpg",6,5,9,"Ford","Ford",TRUE,7,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2014$$Unlisted$$29_13$$585$$image_5.jpg",6,5,9,"Ford","Ford",TRUE,7,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2017$$Orange$$29_13$$76$$image_5.jpg",6,5,9,"Ford","Ford",TRUE,7,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2014$$White$$29_13$$2484$$image_5.jpg",6,5,9,"Ford","Ford",TRUE,5,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2015$$White$$29_13$$1862$$image_0.jpg",6,5,9,"Ford","Ford",TRUE,5,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2013$$Black$$29_13$$1173$$image_0.jpg",6,5,9,"Ford","Ford",TRUE,1,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2016$$Red$$29_13$$1489$$image_0.jpg",6,5,9,"Ford","Ford",TRUE,6,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2015$$Grey$$29_13$$586$$image_4.jpg",6,5,9,"Ford","Ford",TRUE,4,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2014$$Brown$$29_13$$2589$$image_16.jpg",6,5,9,"Ford","Ford",TRUE,7,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2016$$Brown$$29_13$$2701$$image_3.jpg",6,5,9,"Ford","Ford",TRUE,7,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2015$$Gold$$29_13$$728$$image_3.jpg",6,5,9,"Ford","Ford",TRUE,7,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2016$$Brown$$29_13$$997$$image_6.jpg",6,5,9,"Ford","Ford",TRUE,7,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2015$$Red$$29_13$$2974$$image_0.jpg",6,5,9,"Ford","Ford",TRUE,6,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2015$$Blue$$29_13$$2462$$image_2.jpg",6,5,9,"Ford","Ford",TRUE,3,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2015$$Blue$$29_13$$2767$$image_2.jpg",6,5,9,"Ford","Ford",TRUE,3,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2016$$White$$29_13$$2069$$image_7.jpg",6,5,9,"Ford","Ford",TRUE,5,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2016$$Black$$29_13$$2736$$image_0.jpg",6,5,9,"Ford","Ford",TRUE,1,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2017$$Grey$$29_13$$962$$image_3.jpg",6,5,9,"Ford","Ford",TRUE,4,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2013$$Unlisted$$29_13$$3056$$image_7.jpg",6,5,9,"Ford","Ford",TRUE,7,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2014$$Red$$29_13$$3901$$image_3.jpg",6,5,9,"Ford","Ford",TRUE,6,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2010$$Unlisted$$29_13$$1693$$image_0.jpg",6,5,9,"Ford","Ford",TRUE,7,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2013$$Silver$$29_13$$1147$$image_0.jpg",6,5,9,"Ford","Ford",TRUE,2,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2014$$Orange$$29_13$$692$$image_6.jpg",6,5,9,"Ford","Ford",TRUE,7,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2014$$Magenta$$29_13$$930$$image_1.jpg",6,5,9,"Ford","Ford",TRUE,7,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2013$$Red$$29_13$$2469$$image_0.jpg",6,5,9,"Ford","Ford",TRUE,6,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2011$$Blue$$29_13$$3535$$image_1.jpg",6,5,9,"Ford","Ford",TRUE,3,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2015$$Silver$$29_13$$2087$$image_0.jpg",6,5,9,"Ford","Ford",TRUE,2,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2016$$Red$$29_13$$1891$$image_0.jpg",6,5,9,"Ford","Ford",TRUE,6,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2017$$Brown$$29_13$$79$$image_0.jpg",6,5,9,"Ford","Ford",TRUE,7,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2013$$Grey$$29_13$$1491$$image_0.jpg",6,5,9,"Ford","Ford",TRUE,4,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2014$$Silver$$29_13$$4023$$image_0.jpg",6,5,9,"Ford","Ford",TRUE,2,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
"29_13","Ford$$Fiesta$$2017$$Green$$29_13$$985$$image_6.jpg",6,5,9,"Ford","Ford",TRUE,7,103,58.03,98,9.7256257,0.269011997,1.031646876,5.25,1.207429477,224.540547,60.4,3956.3,1968.9,0.553865589,1.248,TRUE,-4.712
